"","espn_id","search_rank","sportradar_id","injury_status","birth_city","swish_id","birth_date","practice_description","pandascore_id","active","birth_state","stats_id","injury_start_date","injury_notes","birth_country","hashtag","status","news_updated","years_exp","search_full_name","rotowire_id","team","full_name","practice_participation","sport","last_name","search_last_name","fantasy_positions","weight","fantasy_data_id","age","metadata","search_first_name","opta_id","first_name","gsis_id","team_abbr","college","yahoo_id","position","oddsjam_id","rotoworld_id","depth_chart_position","number","injury_body_part","high_school","depth_chart_order","height","player_id"
"1910",NA,9999999,"1771b1d1-272b-496f-b34b-4f50dd99f831",NA,NA,NA,"1991-06-18",NA,NA,"FALSE",NA,542841,NA,NA,NA,"#darickrogers-NFL-FA-16","Inactive",NA,2,"darickrogers",NA,NA,"Da'Rick Rogers",NA,"nfl","Rogers","rogers","WR","217",15470,26,NA,"darick",NA,"Da'Rick",NA,NA,"Tennessee Tech",NA,"WR",NA,NA,NA,16,NA,NA,NA,"6'2""","1673"
"1911",NA,9999999,"386b8cc0-0979-11ef-946b-f5c344c4b343","IR",NA,1121074,"1999-05-09",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#marcusriley-NFL-NYJ-87","Inactive",1722732048274,0,"marcusriley",18031,"NYJ","Marcus Riley",NA,"nfl","Riley","riley","WR","175",NA,25,"1113708742513291264","marcus",NA,"Marcus",NA,NA,"Florida A&M",NA,"WR","DE4E85A9EEB3",NA,NA,87,"Undisclosed","James Rickards (FL)",NA,"71","12235"
"1912",2575663,9999999,"f9afa35e-b162-4b87-a50b-34759f522b88",NA,NA,NA,"1993-05-22",NA,NA,"FALSE",NA,590953,NA,NA,NA,"#coryjames-NFL-FA-57","Inactive",1573001421159,6,"coryjames",11229,NA,"Cory James",NA,"nfl","James","james","LB","229",18111,28,NA,"cory",NA,"Cory",NA,NA,"Colorado State",29428,"OLB",NA,NA,NA,57,NA,"Del Rio (TX)",NA,"72","3350"
"1913",3059165,9999999,"5079332c-3043-47a6-be13-89a76469057f",NA,NA,NA,"1994-05-31",NA,NA,"TRUE",NA,754207,NA,NA,NA,"#brandonbarnes-NFL-FA-86","Active",1565384707604,5,"brandonbarnes",12386,NA,"Brandon Barnes",NA,"nfl","Barnes","barnes","TE","255",19480,27,"1116852992167903232","brandon",NA,"Brandon"," 00-0033745",NA,"Alabama State",30765,"TE",NA,NA,NA,86,NA,NA,NA,"77","4593"
"1914",NA,NA,"8daa4045-ec0a-4f6e-9430-693727abfd7f",NA,NA,NA,"1987-01-28",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#brandonking-NFL-FA-37","Inactive",NA,10,"brandonking",NA,NA,"Brandon King",NA,"nfl","King","king","LB","185",NA,33,NA,"brandon",NA,"Brandon",NA,NA,"Purdue",NA,"LB",NA,NA,NA,37,NA,"Houston County (GA)",NA,"5'10""","7508"
"1915",17380,9999999,"66bc6198-6bdb-41df-95c0-93a8ea08b3c4",NA,NA,NA,"1991-11-20",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#jamesmorris-NFL-FA-40","Inactive",NA,6,"jamesmorris",9623,NA,"James Morris",NA,"nfl","Morris","morris","LB","240",16716,28,NA,"james",NA,"James",NA,NA,"Iowa",28220,"LB",NA,NA,NA,40,NA,"Solon (IA)",NA,"6'2""","2285"
"1916",2576320,9999999,"5e4137f7-02d5-4bed-a6c7-965d6fdccb10",NA,NA,NA,"1992-12-29",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#petermortell-NFL-FA-1","Inactive",NA,0,"petermortell",11452,NA,"Peter Mortell",NA,"nfl","Mortell","mortell","P","190",18534,25,NA,"peter",NA,"Peter",NA,NA,"Minnesota",29737,"P",NA,NA,NA,1,NA,NA,NA,"6'1""","3726"
"1917",3049726,9999999,"5d61b458-9b4e-4016-9983-7add180b698d",NA,NA,749695,"1995-02-20",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#deedelaney-NFL-BUF-29","Active",1715897705738,6,"deedelaney",12666,"BUF","Dee Delaney",NA,"nfl","Delaney","delaney","DB","200",20429,29,"1113708756128002048","dee",NA,"Dee","00-0034515",NA,"Miami (FL)",31261,"CB","0DD3E50B8DEB",NA,"DB",29,NA,"Whale Branch Early College (SC)",NA,"71","5658"
"1918",NA,9999999,"424e1560-07c5-11ef-96b2-79ba17dd049f",NA,NA,1180407,"2000-07-05",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#joshwallace-NFL-LAR-30","Active",NA,0,"joshwallace",17937,"LAR","Josh Wallace",NA,"nfl","Wallace","wallace","DB","189",NA,24,"1113708702625460224","josh",NA,"Josh",NA,NA,"Michigan",NA,"DB","830A42964985",NA,"DB",30,NA,"DeMatha Catholic (MD)",NA,"72","12132"
"1919",3048030,9999999,"2b136f32-c023-427c-a663-29b921e5ce90",NA,NA,NA,"1995-01-23",NA,NA,"TRUE",NA,750176,NA,NA,NA,"#peterpujals-NFL-FA-6","Active",NA,4,"peterpujals",13151,NA,"Peter Pujals",NA,"nfl","Pujals","pujals","QB","215",20453,26,"1116853096983560192","peter",NA,"Peter","00-0034219",NA,"Holy Cross",31239,"QB",NA,NA,NA,6,NA,"Loyola Academy",NA,"74","5403"
"1920",NA,9999999,"5fbc8b9b-db04-46f7-8974-35a73e29d725",NA,NA,1127103,"1999-03-10",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#olaijahgriffin-NFL-FA-34","Active",1660970752623,1,"olaijahgriffin",15629,NA,"Olaijah Griffin",NA,"nfl","Griffin","griffin","DB","175",NA,23,"1116853445052071936","olaijah",NA,"Olaijah",NA,NA,"USC",NA,"CB",NA,NA,NA,34,NA,"Mission Viejo (CA)",NA,"72","7976"
"1921",3929642,9999999,"232655ce-8f50-4d71-b2cb-a4be961e8d1b",NA,NA,NA,"1997-05-11",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#stevengonzalez-NFL-FA-63","Active",NA,2,"stevengonzalez",14804,NA,"Steven Gonzalez",NA,"nfl","Gonzalez","gonzalez","OG","341",22102,24,"1116853324319031296","steven",NA,"Steven",NA,NA,"Penn State",33078,"OG",NA,NA,NA,63,NA,"Union City (NJ)",NA,"76","7026"
"1922",NA,9999999,"bcdda6e0-c967-11ec-89b7-476565ea032f",NA,NA,976483,"1999-08-31",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#damiondaniels-NFL-FA-0","Active",NA,1,"damiondaniels",16204,NA,"Damion Daniels",NA,"nfl","Daniels","daniels","DL","325",NA,23,"1116853493680832512","damion",NA,"Damion",NA,NA,"Nebraska",NA,"DT",NA,NA,NA,0,NA,"Bishop Dunne (TX)",NA,"75","8545"
"1923",NA,339,"f6988cfa-2dcf-490b-ac80-9af8e4292efa","Questionable",NA,976221,"1998-12-04",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#grantcalcaterra-NFL-PHI-81","Active",1723392638403,2,"grantcalcaterra",16039,"PHI","Grant Calcaterra",NA,"nfl","Calcaterra","calcaterra","TE","240",NA,25,"1113708719662723072","grant",NA,"Grant",NA,NA,"SMU",NA,"TE","626277042A6F",NA,"TE",81,"Shoulder","Santa Margarita (CA)",3,"76","8177"
"1924",NA,9999999,"99f82a33-5622-4f22-95ff-05d8bd3a6521",NA,NA,920916,"1997-09-16",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jonathanmarshall-NFL-JAX-96","Active",1723011319942,3,"jonathanmarshall",15428,"JAX","Jonathan Marshall",NA,"nfl","Marshall","marshall","DL","310",NA,26,"1113708819763982336","jonathan",NA,"Jonathan",NA,NA,"Arkansas",NA,"DT","360F33511FC8",NA,"DL",96,NA,"Shepherd (TX)",NA,"75","7791"
"1925",NA,9999999,"",NA,NA,NA,"1980-07-12",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#vincemanuwai-NFL-FA-65","Inactive",NA,0,"vincemanuwai",NA,NA,"Vince Manuwai",NA,"nfl","Manuwai","manuwai","OL","333",5143,39,NA,"vince",NA,"Vince",NA,NA,"Hawaii",NA,"G",NA,1421,NA,65,NA,NA,NA,"6'2""","5819"
"1926",17231,9999999,"22dc9bf1-bf01-4b65-9792-15c0cae4d25e",NA,NA,NA,"1991-01-05",NA,NA,"FALSE",NA,500107,NA,NA,NA,"#justinperillo-NFL-FA-80","Inactive",NA,6,"justinperillo",10007,NA,"Justin Perillo",NA,"nfl","Perillo","perillo","TE","250",16487,29,NA,"justin",NA,"Justin",NA,NA,"Maine",28086,"TE",NA,NA,NA,80,NA,"The Tatnall School (DE)",NA,"6'3""","2144"
"1927",3051321,9999999,"092b8c48-e863-474c-ac81-212d1265dedc",NA,NA,NA,"1995-06-04",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#leonjohnson-NFL-FA-0","Active",NA,4,"leonjohnson",13389,NA,"Leon Johnson",NA,"nfl","Johnson","johnson","OL","325",20483,26,"1116853102750728192","leon",NA,"Leon","00-0034108",NA,"Temple",31378,"G",NA,NA,NA,0,NA,"Bound Brook",NA,"77","5440"
"1928",15911,9999999,"da3517d7-0002-48dc-a877-c299c25dfa41",NA,NA,NA,"1990-07-14",NA,NA,"FALSE",NA,449458,NA,NA,NA,"#tavarresking-NFL-FA-12","Inactive",1539134703555,9,"tavarresking",8801,NA,"Tavarres King",NA,"nfl","King","king","WR","200",15038,31,NA,"tavarres",NA,"Tavarres","00-0030091",NA,"Georgia",26784,"WR",NA,NA,NA,12,NA,"Habersham Central (GA)",NA,"73","1456"
"1929",NA,9999999,"f39afc30-f32a-11ed-9040-b3d01f1faf87",NA,NA,1059583,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,"#joedoyle-NFL-FA-45","Active",NA,0,"joedoyle",NA,NA,"Joe Doyle",NA,"nfl","Doyle","doyle","P","199",NA,NA,"1116852691193036800","joe",NA,"Joe",NA,NA,"Memphis",NA,"P",NA,NA,NA,45,NA,"Farragut (TN)",NA,"73","11453"
"1930",4035853,9999999,"fb815f81-3759-4194-bff9-1982fb2dd9a0",NA,NA,911523,"1995-06-23",NA,NA,"TRUE",NA,911523,NA,NA,NA,"#jordanveasy-NFL-FA-18","Active",1660169747302,4,"jordanveasy",13304,NA,"Jordan Veasy",NA,"nfl","Veasy","veasy","WR","221",20376,27,"1116853083058470912","jordan",NA,"Jordan","00-0034669",NA,"California",31626,"WR",NA,NA,NA,18,NA,"Gadsden City (AL)",NA,"75","5293"
"1931",NA,9999999,"44221550-0705-11ef-8e98-3161cfc99a7e",NA,NA,1165233,"1999-12-31",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#yvandyrigby-NFL-BAL-57","Active",1722487547542,0,"yvandyrigby",18122,"BAL","Yvandy Rigby",NA,"nfl","Rigby","rigby","LB","235",NA,24,"1113708867537104897","yvandy",NA,"Yvandy",NA,NA,"Temple",NA,"LB","B9405DADEF5C",NA,"LB",57,NA,"Santa Margarita (CA)",NA,"73","11977"
"1932",NA,527,"a95271f7-6dae-4b43-94fd-3ff04b15d4c4",NA,NA,1062765,"1999-03-24",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#calvinaustin-NFL-PIT-19","Active",1723272357954,2,"calvinaustin",15874,"PIT","Calvin Austin",NA,"nfl","Austin","austin","WR","162",NA,25,"1113708820309241856","calvin",NA,"Calvin",NA,NA,"Memphis",NA,"WR","2824794A7C09",NA,"SWR",19,NA,"Harding Academy (TN)",4,"69","8125"
"1933",NA,9999999,"c1d52f55-4c65-4b37-8457-f0dc028c85bc",NA,NA,1056660,"1998-07-04",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#austintrammell-NFL-JAX-86","Active",1718298043744,3,"austintrammell",15663,"JAX","Austin Trammell",NA,"nfl","Trammell","trammell","WR","185",NA,26,"1113708893017501696","austin",NA,"Austin",NA,NA,"Rice",NA,"WR","17CA61534E56",NA,"SWR",86,NA,"Klein (TX)",11,"70","7746"
"1934",2972550,9999999,"94b57778-d6dc-47d1-b7e6-6d844bccdbe8",NA,NA,NA,"1993-12-04",NA,NA,"FALSE",NA,652384,NA,NA,NA,"#treycaldwell-NFL-FA-39","Inactive",1535743859128,6,"treycaldwell",11224,NA,"Trey Caldwell",NA,"nfl","Caldwell","caldwell","DB","186",18090,28,NA,"trey",NA,"Trey","00-0032978",NA,"Louisiana-Monroe",29407,"CB",NA,NA,NA,39,NA,"Berkner (TX)",NA,"69","3329"
"1935",NA,9999999,"e12dc6c0-0726-11ef-9140-5d66d58415b8",NA,NA,1171133,"2000-10-06",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jariusmonroe-NFL-NYJ-39","Active",NA,0,"jariusmonroe",18207,"NYJ","Jarius Monroe",NA,"nfl","Monroe","monroe","DB","205",NA,23,"1113708746585960448","jarius",NA,"Jarius",NA,NA,"Tulane",NA,"CB","F25844573AEC",NA,"DB",39,NA,"East St. John (LA)",NA,"74","12056"
"1936",16884,9999999,"c971da6b-77f4-41d0-bca7-e8035efaf49a",NA,NA,NA,"1992-07-10",NA,NA,"FALSE",NA,540998,NA,NA,NA,"#stormjohnson-NFL-FA-0","Inactive",NA,8,"stormjohnson",9531,NA,"Storm Johnson",NA,"nfl","Johnson","johnson","RB","216",16255,29,NA,"storm",NA,"Storm",NA,NA,"Central Florida",27750,"RB",NA,NA,NA,0,NA,"Loganville (GA)",NA,"72","1986"
"1937",2575907,9999999,"90517709-322d-47af-9360-77775a93496b",NA,NA,605134,"1992-04-16",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#joecardona-NFL-NE-49","Active",1679011510521,9,"joecardona",10467,"NE","Joe Cardona",NA,"nfl","Cardona","cardona","LS","245",16926,32,"1113708793251786752","joe",NA,"Joe","00-0032228",NA,"Navy",28554,"LS","9DE7B9E0EE6E",10542,"LS",49,NA,"Granite Hills (CA)",NA,"74","2469"
"1938",NA,9999999,"37e17130-0734-11ef-bcea-d35643e736c6",NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,"#nickdambra-NFL-FA","Active",NA,0,"nickdambra",NA,NA,"Nick D'Ambra",NA,"nfl","D'Ambra","dambra","LS","225",NA,NA,"1116852713712254976","nick",NA,"Nick",NA,NA,"Fresno State",NA,"LS",NA,NA,NA,NA,NA,"Glenbard South (IL)",NA,"72","12105"
"1939",3084893,9999999,"",NA,NA,NA,"1993-10-02",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#tomlally-NFL-FA-78","Inactive",NA,0,"tomlally",11658,NA,"Tom Lally",NA,"nfl","Lally","lally","DL","255",18769,24,NA,"tom",NA,"Tom",NA,NA,"Mount Union",30066,"DE",NA,NA,NA,78,NA,NA,NA,"6'1""","3936"
"1940",NA,9999999,"a7011ca0-072f-11ef-aee1-63cc61868faa",NA,NA,1166860,"2001-05-02",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#juliuswood-NFL-DAL-33","Active",NA,1,"juliuswood",18247,"DAL","Julius Wood",NA,"nfl","Wood","wood","DB","193",NA,23,"1113708855520423936","julius",NA,"Julius",NA,NA,"East Carolina",NA,"DB","CB94237804A2",NA,"DB",33,NA,"Walnut Ridge (OH)",NA,"73","12089"
"1941",4046353,9999999,"6c162e60-0d39-46b4-bd8d-d2f3c6d6c7e5","Questionable",NA,948898,"1998-06-04",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#stantleythomasoliver-NFL-FA-36","Active",1722466544895,4,"stantleythomasoliver",14707,NA,"Stantley Thomas-Oliver",NA,"nfl","Thomas-Oliver","thomasoliver","DB","190",22088,26,"1113708676318785536","stantley",NA,"Stantley",NA,NA,"Florida International",32891,"CB","5E04E14EB149",NA,NA,36,"Undisclosed","Charlotte (FL)",NA,"72","7137"
"1942",3042619,9999999,"2cffbed2-3e4f-4051-b5b1-b6b2b7c484f6",NA,NA,737430,"1993-11-29",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#winstonrose-NFL-FA-0","Active",1606339202572,6,"winstonrose",11278,NA,"Winston Rose",NA,"nfl","Rose","rose","DB","180",18563,28,"1116852903433207808","winston",NA,"Winston"," 00-0032757",NA,"New Mexico State",29741,"CB",NA,NA,NA,0,NA,"St. Genevieve (CA)",NA,"72","3751"
"1943",NA,9999999,"2b023022-ca00-4c14-b7f8-4a10080ac8f5",NA,NA,NA,"1992-10-20",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#reesedismukes-NFL-FA-0","Inactive",NA,1,"reesedismukes",10290,NA,"Reese Dismukes",NA,"nfl","Dismukes","dismukes","OL","296",17472,25,NA,"reese",NA,"Reese",NA,NA,"Auburn",28664,"C",NA,NA,NA,0,NA,NA,NA,"6'3""","2976"
"1944",3056440,9999999,"726fbbac-42c1-451b-8712-72f92fc1cf77",NA,NA,NA,"1994-07-05",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#gerharddebeer-NFL-FA-72","Active",NA,4,"gerharddebeer",13229,NA,"Gerhard de Beer",NA,"nfl","de Beer","debeer","OL","312",20100,27,"1116853062535741440","gerhard",NA,"Gerhard","00-0034508",NA,"Arizona",31604,"OT",NA,NA,NA,72,NA,"Afrikaanse (ZAF)",NA,"78","5151"
"1945",15816,9999999,"d15dacdb-17c6-4010-83d1-e332f9610422",NA,NA,NA,"1988-11-21",NA,NA,"TRUE",NA,592507,NA,NA,NA,"#sylvesterwilliams-NFL-FA-73","Inactive",1606080934813,9,"sylvesterwilliams",8675,NA,"Sylvester Williams",NA,"nfl","Williams","williams","DL","328",15042,33,"1116852738697723904","sylvester",NA,"Sylvester","00-0030577",NA,"North Carolina",26651,"DT",NA,8432,NA,73,NA,"Jefferson City (MO)",NA,"74","1460"
"1946",NA,422,"0fb60ada-bdd3-4d74-8c98-058303a1649a",NA,NA,1107878,"1999-11-01",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#dyamibrown-NFL-WAS-2","Active",1722542752853,3,"dyamibrown",15274,"WAS","Dyami Brown",NA,"nfl","Brown","brown","WR","195",NA,24,"1113708695457394688","dyami",NA,"Dyami",NA,NA,"North Carolina",NA,"WR","82B69E2FAB76",NA,"RWR",2,NA,"West Mecklenburg (NC)",4,"72","7587"
"1947",NA,9999999,"416e8e41-9e8f-4bc9-9d26-babb37bec884","IR",NA,1107837,"1999-09-29",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#ronnieperkins-NFL-DEN-51","Inactive",1723068624709,3,"ronnieperkins",15587,"DEN","Ronnie Perkins",NA,"nfl","Perkins","perkins","DL","253",NA,24,"1113708824126058496","ronnie",NA,"Ronnie",NA,NA,"Oklahoma",NA,"LB","9FAC93E11719",NA,"LB",51,"Undisclosed","Lutheran North (MO)",NA,"75","7688"
"1948",NA,9999999,"94b28362-5dba-40f9-8378-8bc1e5cdbdff",NA,NA,1172041,"1998-11-27",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#djdaniel-NFL-NE-35","Active",NA,1,"djdaniel",15254,"NE","DJ Daniel",NA,"nfl","Daniel","daniel","DB","185",NA,23,"1116853450861182976","dj",NA,"DJ",NA,NA,"Georgia",NA,"CB",NA,NA,NA,35,NA,"Spalding (GA)",NA,"72","8011"
"1949",4046551,9999999,"ab3ce81f-6625-45d3-aa6d-79f95ae4f503",NA,NA,946010,"1998-02-20",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#benbredeson-NFL-TB-68","Active",1710541821494,4,"benbredeson",14470,"TB","Ben Bredeson",NA,"nfl","Bredeson","bredeson","OG","315",21990,26,"1113708732077862912","ben",NA,"Ben",NA,NA,"Michigan",32813,"G","ADF93BAFAC56",NA,"OL",68,NA,"Arrowhead (WI)",NA,"77","6934"
"1950",NA,157,"acc143ed-53b2-49c9-81bc-16e6c98ffcae",NA,NA,1122995,"1999-07-21",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#evanmcpherson-NFL-CIN-2","Active",1704732334982,3,"evanmcpherson",15383,"CIN","Evan McPherson",NA,"nfl","McPherson","mcpherson","K","185",NA,25,"1113708807579529216","evan",NA,"Evan",NA,NA,"Florida",NA,"K","D27EA3AFDDBE",NA,"K",2,NA,"Fort Payne (AL)",1,"71","7839"
"1951",NA,9999999,"a4838bae-fd5e-4587-9120-c5d9c94b6158",NA,NA,977853,"1999-01-21",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#andrewvorhees-NFL-BAL-72","Active",1715223315070,1,"andrewvorhees",16773,"BAL","Andrew Vorhees",NA,"nfl","Vorhees","vorhees","OL","320",NA,25,"1113708870737358848","andrew",NA,"Andrew",NA,NA,"USC",NA,"OL","7C64D8DD9F73",NA,"OL",72,NA,"Kingsburg (CA)",NA,"78","11045"
"1952",17139,9999999,"e77d826e-5e4e-416d-84aa-d18fd38bcc31",NA,NA,NA,"1990-04-26",NA,NA,"FALSE",NA,794242,NA,NA,NA,"#briandixon-NFL-FA-41","Inactive",NA,6,"briandixon",9950,NA,"Brian Dixon",NA,"nfl","Dixon","dixon","DB","195",16569,30,NA,"brian",NA,"Brian",NA,NA,"Northwest Missouri State",27922,"CB",NA,NA,NA,41,NA,"Coconut Creek (FL)",NA,"6'0""","2198"
"1953",NA,597,"779fd90f-ae23-4f6e-80f2-49052e7ca6aa","PUP",NA,1213254,"2001-12-31",NA,NA,"TRUE",NA,NA,NA,"Severe",NA,"#drewsanders-NFL-DEN-41","Active",1721616003899,1,"drewsanders",17151,"DEN","Drew Sanders",NA,"nfl","Sanders","sanders","DL","233",NA,22,"1113708825887666177","drew",NA,"Drew",NA,NA,"Arkansas",NA,"LB","B8951728B75F",NA,"LB",41,"Achilles","Billy Ryan (TX)",NA,"77","10929"
"1954",NA,589,"ad2b5f00-113e-11ef-8903-07c57a65e644",NA,NA,1161887,"1999-08-23",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#johnjackson-NFL-CHI-26","Active",1715627118662,0,"johnjackson",18354,"CHI","John Jackson",NA,"nfl","Jackson","jackson","WR","215",NA,24,"1113708765342887936","john",NA,"John",NA,NA,"USC",NA,"WR","A390FED2C7A7",NA,"SWR",26,NA,"Serra (CA)",NA,"73","12410"
"1955",17393,9999999,"f91c001f-8816-47b6-a3d7-a9c25363d403",NA,NA,NA,"1989-09-21",NA,NA,"FALSE",NA,570914,NA,NA,NA,"#jakemurphy-NFL-FA-82","Inactive",NA,1,"jakemurphy",NA,NA,"Jake Murphy",NA,"nfl","Murphy","murphy","TE","249",16325,27,NA,"jake",NA,"Jake",NA,NA,"Utah",28213,"TE",NA,NA,NA,82,NA,NA,NA,"6'4""","2038"
"1956",NA,9999999,"9f2c6ea0-0570-11ef-af69-dfa5fe884ba6","IR",NA,1274459,"2000-06-02",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jermainejackson-NFL-NO-80","Inactive",1722819057817,0,"jermainejackson",18104,"NO","Jermaine Jackson",NA,"nfl","Jackson","jackson","WR","170",NA,24,"1113708686443835392","jermaine",NA,"Jermaine",NA,NA,"Idaho",NA,"WR","77FE8F1DFE8D",NA,NA,80,"Undisclosed","San Leandro (CA)",NA,"67","11897"
"1957",NA,NA,"0fb21468-f4c9-4b11-a8fc-d4c2dbbf5319",NA,NA,NA,"1996-08-15",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#grahamadomitis-NFL-FA-0","Active",1629223546106,1,"grahamadomitis",15793,NA,"Graham Adomitis",NA,"nfl","Adomitis","adomitis","TE","255",NA,25,"1116853465990037504","graham",NA,"Graham",NA,NA,"Princeton",NA,"TE",NA,NA,NA,0,NA,"Pittsburgh Central Catholic (PA)",NA,"76","8095"
"1958",NA,569,"7fe2ddd0-cc7f-11ec-8d55-87af3a9174bd",NA,NA,1061888,"1998-11-19",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#natelandman-NFL-ATL-53","Active",NA,2,"natelandman",NA,"ATL","Nate Landman",NA,"nfl","Landman","landman","LB","238",NA,25,"1113708861052710912","nate",NA,"Nate",NA,NA,"Colorado",NA,"LB","A0EDD9673959",NA,"RILB",53,NA,"Monte Vista (CA)",2,"75","8659"
"1959",NA,9999999,"29944700-f01b-11ed-beb1-27fdf5239b61",NA,NA,1126303,"2000-09-26",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#dontaydemus-NFL-FA-83","Active",1696368331868,1,"dontaydemus",16973,NA,"Dontay Demus",NA,"nfl","Demus","demus","WR","220",NA,23,"1116852683647483904","dontay",NA,"Dontay",NA,NA,"Maryland",NA,"WR","14A9ED1BF5E2",NA,NA,83,NA,"Friendship Collegiate Academy (DC)",NA,"75","11382"
"1960",3045152,9999999,"08bb1521-fd1c-4c1c-bcbe-114cadccc1c8",NA,NA,NA,"1994-02-12",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#shakirsoto-NFL-FA-67","Active",1588632631962,5,"shakirsoto",12540,NA,"Shakir Soto",NA,"nfl","Soto","soto","DL","290",19476,27,"1116852991777832960","shakir",NA,"Shakir","00-0033673",NA,"Pittsburgh",30823,"DE",NA,NA,NA,67,NA,"G.A.R. Memorial (PA)",NA,"75","4589"
"1961",2973637,9999999,"e5266a8b-b610-4c5e-9bee-7269917ffd6f",NA,NA,695430,"1994-08-12",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#coreylevin-NFL-TEN-62","Active",1680535823614,7,"coreylevin",11804,"TEN","Corey Levin",NA,"nfl","Levin","levin","OL","307",19128,29,"1116852944931651584","corey",NA,"Corey","00-0033793",NA,"Chattanooga",30330,"G","21F510F2F5D7",NA,"OL",62,NA,"Dacula (GA)",NA,"76","4282"
"1962",NA,9999999,"9615d2fc-fa2d-4402-ac5f-fd62406cf978",NA,NA,932680,"1998-01-15",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#deontebrown-NFL-FA-77","Inactive",1638306645248,3,"deontebrown",15491,NA,"Deonte Brown",NA,"nfl","Brown","brown","OG","335",NA,26,"1116853420049825792","deonte",NA,"Deonte",NA,NA,"Alabama",NA,"G","EB5DAA629374",NA,NA,77,NA,"Austin (AL)",NA,"76","7800"
"1963",3045460,9999999,"32a88be7-8b0a-48a8-9a8d-8f46a97490c7",NA,NA,NA,"1993-10-27",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#jonathanmclaughlin-NFL-FA-60","Active",NA,5,"jonathanmclaughlin",NA,NA,"Jonathan McLaughlin",NA,"nfl","McLaughlin","mclaughlin","OL","294",19408,28,"1116852981694726144","jonathan",NA,"Jonathan",NA,NA,"Virginia Tech",30492,"OT",NA,NA,NA,60,NA,"Mauldin (SC)",NA,"77","4530"
"1964",14315,9999999,"b018cbb8-78e3-4532-bed8-15b872d46b9a",NA,NA,NA,"1988-09-19",NA,NA,"FALSE",NA,NA,NA,NA,NA,"#anthonywalters-NFL-FA-37","Inactive",NA,4,"anthonywalters",NA,NA,"Anthony Walters",NA,"nfl","Walters","walters","DB","207",13208,28,NA,"anthony",NA,"Anthony",NA,NA,"Delaware",25086,"FS",NA,NA,NA,37,NA,NA,NA,"6'1""","926"
"1965",4680,9999999,"f5e1f35d-9f17-4890-964c-396e76ae0d31",NA,NA,NA,"1979-04-29",NA,NA,"FALSE",NA,184747,NA,NA,NA,"#joshbrown-NFL-FA-3","Inactive",NA,17,"joshbrown",3132,NA,"Josh Brown",NA,"nfl","Brown","brown","K","202",2695,41,NA,"josh",NA,"Josh",NA,NA,"Nebraska",6558,"K",NA,525,NA,3,NA,"Foyil (OK)",NA,"6'0""","102"
"1966",NA,443,"3beaed67-ca01-4603-be1f-78abfb6037b5",NA,NA,944021,"1997-11-09",NA,NA,"TRUE",NA,NA,NA,NA,NA,"#richiegrant-NFL-ATL-27","Active",1722284107607,3,"richiegrant",15452,"ATL","Richie Grant",NA,"nfl","Grant","grant","DB","204",NA,26,"1113708858972336128","richie",NA,"Richie",NA,NA,"UCF",NA,"DB","328658E26B29",NA,"SS",27,NA,"Choctawhatchee (FL)",1,"72","7662"
